"FAT_YEARMONTH","FAT_DAY","FAT_TIME","FATALITY_ID","EVENT_ID","FATALITY_TYPE","FATALITY_DATE","FATALITY_AGE","FATALITY_SEX","FATALITY_LOCATION","EVENT_YEARMONTH"
201205,23,0,18307,386073,"D","05/23/2012 00:00:00",80,"M","Outside/Open Areas",999999
201205,3,0,18424,386165,"D","05/03/2012 00:00:00",72,"M","Under Tree",999999
201207,24,0,18311,386650,"D","07/24/2012 00:00:00",36,"F","Under Tree",999999
201207,26,0,18312,386768,"D","07/26/2012 00:00:00",66,"F","Camping",999999
201210,29,0,19892,420534,"D","10/29/2012 00:00:00",28,"M","Permanent Home",999999
201210,29,0,19893,420534,"D","10/29/2012 00:00:00",62,"F","Permanent Home",999999
201210,29,0,19894,420534,"D","10/29/2012 00:00:00",89,"F","Permanent Home",999999
201210,29,0,19895,420534,"D","10/29/2012 00:00:00",59,"F","Permanent Home",999999
201210,29,0,19896,420534,"D","10/29/2012 00:00:00",79,"F","Permanent Home",999999
201210,29,0,19897,420534,"D","10/29/2012 00:00:00",65,"M","Permanent Home",999999
201210,29,0,19898,420534,"D","10/29/2012 00:00:00",67,"M","Permanent Home",999999
201210,29,0,19899,420534,"D","10/29/2012 00:00:00",51,"M","Permanent Home",999999
201210,29,0,19900,420534,"D","10/29/2012 00:00:00",20,"M","Permanent Home",999999
201210,29,0,19901,420534,"D","10/29/2012 00:00:00",53,"M","Permanent Home",999999
201210,29,0,19903,420534,"D","10/29/2012 00:00:00",64,"M","Permanent Home",999999
201211,19,0,19375,420748,"D","11/19/2012 00:00:00",NA,"M","Under Tree",999999
201210,30,0,19921,421109,"D","10/30/2012 00:00:00",67,"M","Unknown",999999
201210,30,0,19922,421109,"D","10/30/2012 00:00:00",70,"M","Unknown",999999
201210,29,0,19919,421109,"D","10/29/2012 00:00:00",51,"M","Outside/Open Areas",999999
201210,29,0,19918,421109,"D","10/29/2012 00:00:00",87,"M","Permanent Home",999999
201210,29,0,19920,421109,"D","10/29/2012 00:00:00",90,"F","Permanent Home",999999
201210,31,0,20396,421130,"D","10/31/2012 00:00:00",72,"M","Unknown",999999
201210,31,0,20397,421130,"D","10/31/2012 00:00:00",67,"M","Unknown",999999
201210,29,0,20398,421130,"D","10/29/2012 00:00:00",62,"M","Mobile/Trailer Home",999999
201210,29,0,20392,421130,"D","10/29/2012 00:00:00",57,"M","Permanent Home",999999
201210,29,0,20393,421130,"D","10/29/2012 00:00:00",90,"M","Permanent Home",999999
201210,31,0,20394,421130,"D","10/31/2012 00:00:00",59,"M","Permanent Home",999999
201210,31,0,20395,421130,"D","10/31/2012 00:00:00",84,"F","Permanent Home",999999
201212,21,0,19377,421204,"D","12/21/2012 00:00:00",23,"M","In Water",999999
201210,4,0,19403,421210,"I","11/04/2012 00:00:00",53,"M","Outside/Open Areas",999999
201211,28,0,19409,421278,"I","11/28/2012 00:00:00",NA,"","Vehicle/Towed Trailer",999999
201212,19,0,19665,421580,"I","12/19/2012 00:00:00",NA,"M","Vehicle/Towed Trailer",999999
201210,29,0,19743,421590,"I","10/29/2012 00:00:00",39,"M","Outside/Open Areas",999999
201210,29,0,19888,421617,"D","10/29/2012 00:00:00",52,"F","Outside/Open Areas",999999
201211,9,0,19572,421638,"D","11/09/2012 00:00:00",19,"F","Vehicle/Towed Trailer",999999
201211,9,0,19573,421638,"D","11/09/2012 00:00:00",21,"F","Vehicle/Towed Trailer",999999
201210,29,0,19745,421664,"D","10/29/2012 00:00:00",69,"M","Vehicle/Towed Trailer",999999
201210,29,0,19744,421666,"D","10/29/2012 00:00:00",46,"M","Outside/Open Areas",999999
201211,22,0,19510,421669,"D","11/22/2012 00:00:00",54,"F","Boating",999999
201211,22,0,19521,421680,"I","11/22/2012 00:00:00",64,"M","Vehicle/Towed Trailer",999999
201211,22,0,19522,421680,"I","11/22/2012 00:00:00",60,"F","Vehicle/Towed Trailer",999999
201212,2,0,19576,422479,"I","12/02/2012 00:00:00",41,"M","Vehicle/Towed Trailer",999999
201211,12,0,19584,422972,"I","11/12/2012 00:00:00",42,"M","Other",999999
201212,14,0,19670,423354,"D","12/14/2012 00:00:00",NA,"M","Vehicle/Towed Trailer",999999
201212,21,0,19616,423421,"I","12/21/2012 00:00:00",58,"M","Vehicle/Towed Trailer",999999
201212,21,0,19617,423421,"I","12/21/2012 00:00:00",56,"F","Vehicle/Towed Trailer",999999
201212,22,0,19640,424829,"D","12/22/2012 00:00:00",60,"M","Mobile/Trailer Home",999999
201212,20,0,19650,424865,"I","12/20/2012 00:00:00",67,"F","Vehicle/Towed Trailer",999999
201212,22,0,19615,424912,"D","12/22/2012 00:00:00",53,"M","Outside/Open Areas",999999
201212,16,0,19651,424964,"I","12/16/2012 00:00:00",NA,"M","Vehicle/Towed Trailer",999999
201212,26,0,19954,425122,"I","12/26/2012 00:00:00",NA,"","Vehicle/Towed Trailer",999999
201212,22,0,19621,426053,"I","12/22/2012 00:00:00",50,"M","Vehicle/Towed Trailer",999999
201212,24,0,19641,426142,"D","12/24/2012 00:00:00",49,"M","Outside/Open Areas",999999
201212,28,0,19642,426219,"D","12/28/2012 00:00:00",37,"M","In Water",999999
201212,28,0,19643,426219,"D","12/28/2012 00:00:00",9,"M","In Water",999999
201212,26,0,19645,426291,"I","12/26/2012 00:00:00",35,"F","Vehicle/Towed Trailer",999999
201212,25,0,19647,426364,"D","12/25/2012 00:00:00",NA,"M","Permanent Home",999999
201212,26,0,19648,426371,"D","12/26/2012 00:00:00",60,"M","Outside/Open Areas",999999
201212,26,0,19649,426371,"D","12/26/2012 00:00:00",50,"F","Outside/Open Areas",999999
201212,7,0,19658,426476,"D","12/07/2012 00:00:00",28,"M","Vehicle/Towed Trailer",999999
201212,25,0,19656,426571,"D","12/25/2012 00:00:00",25,"M","Outside/Open Areas",999999
201212,21,0,19666,427056,"I","12/21/2012 00:00:00",47,"M","Vehicle/Towed Trailer",999999
201212,24,0,19683,427763,"D","12/24/2012 00:00:00",53,"M","Outside/Open Areas",999999
201212,30,0,20469,433164,"D","12/30/2012 00:00:00",49,"F","Outside/Open Areas",999999
201212,19,0,20002,436975,"D","12/19/2012 00:00:00",31,"M","In Water",999999
201201,18,0,20110,437340,"D","01/18/2012 00:00:00",43,"M","Outside/Open Areas",999999
201201,22,0,20108,437368,"D","01/22/2012 00:00:00",13,"M","Outside/Open Areas",999999
201202,13,0,20122,437369,"D","02/13/2012 00:00:00",38,"M","Outside/Open Areas",999999
201203,30,0,20125,437379,"D","03/30/2012 00:00:00",34,"M","Outside/Open Areas",999999
201203,3,0,20124,437380,"D","03/03/2012 00:00:00",18,"M","Outside/Open Areas",999999
201206,16,0,20847,470326,"I","06/16/2012 00:00:00",NA,"F","Permanent Home",999999
201203,4,0,18529,368695,"I","03/04/2012 00:00:00",79,"M","Permanent Structure",999999
201203,2,0,18544,368706,"D","03/02/2012 00:00:00",51,"M","Mobile/Trailer Home",999999
201203,2,0,18545,368706,"D","03/02/2012 00:00:00",72,"F","Mobile/Trailer Home",999999
201203,2,0,18546,368706,"D","03/02/2012 00:00:00",90,"M","Mobile/Trailer Home",999999
201203,2,0,18547,368706,"D","03/02/2012 00:00:00",86,"F","Mobile/Trailer Home",999999
201203,2,0,18549,368706,"D","03/02/2012 00:00:00",50,"F","Mobile/Trailer Home",999999
201203,2,0,18548,368706,"D","03/02/2012 00:00:00",86,"M","Permanent Home",999999
201203,23,0,18536,368708,"D","03/23/2012 00:00:00",37,"F","Mobile/Trailer Home",999999
201203,2,0,18537,368708,"D","03/02/2012 00:00:00",64,"F","Mobile/Trailer Home",999999
201203,2,0,18538,368708,"D","03/02/2012 00:00:00",72,"F","Mobile/Trailer Home",999999
201203,2,0,18539,368708,"D","03/02/2012 00:00:00",48,"F","Mobile/Trailer Home",999999
201203,2,0,18540,368708,"D","03/02/2012 00:00:00",81,"M","Mobile/Trailer Home",999999
201203,2,0,18541,368708,"D","03/02/2012 00:00:00",49,"M","Mobile/Trailer Home",999999
201203,2,0,18542,368754,"D","03/02/2012 00:00:00",16,"M","Mobile/Trailer Home",999999
201203,2,0,18543,368754,"D","03/02/2012 00:00:00",20,"M","Mobile/Trailer Home",999999
201203,20,0,17984,368870,"D","03/20/2012 00:00:00",45,"F","Vehicle/Towed Trailer",999999
201204,1,0,17751,368893,"D","04/01/2012 00:00:00",27,"M","In Water",999999
201203,2,0,19601,369148,"D","03/02/2012 00:00:00",59,"M","Mobile/Trailer Home",999999
201203,2,0,19602,369148,"D","03/02/2012 00:00:00",27,"M","Mobile/Trailer Home",999999
201207,26,0,18317,386789,"D","07/26/2012 00:00:00",16,"F","Outside/Open Areas",999999
201207,7,0,18869,386941,"D","07/07/2012 00:00:00",51,"M","Outside/Open Areas",999999
201208,2,0,18318,388239,"I","08/02/2012 00:00:00",85,"F","Permanent Home",999999
201206,10,0,18319,388265,"D","06/10/2012 00:00:00",10,"M","In Water",999999
201206,20,0,18320,388273,"D","06/20/2012 00:00:00",23,"M","In Water",999999
201206,20,0,18321,388274,"D","06/20/2012 00:00:00",18,"M","In Water",999999
201206,29,0,18322,388346,"D","06/29/2012 00:00:00",70,"M","Permanent Home",999999
201206,24,0,18668,388459,"I","06/24/2012 00:00:00",29,"M","Vehicle/Towed Trailer",999999
201206,22,0,18325,388563,"D","06/22/2012 00:00:00",67,"F","Permanent Home",999999
201208,6,0,18346,388634,"D","08/06/2012 00:00:00",42,"M","Outside/Open Areas",999999
201208,6,0,18347,388634,"D","08/06/2012 00:00:00",14,"M","Outside/Open Areas",999999
201207,26,0,18861,388877,"D","07/26/2012 00:00:00",67,"F","Outside/Open Areas",999999
201210,29,0,19891,420534,"D","10/29/2012 00:00:00",4,"M","Outside/Open Areas",999999
201210,29,0,19902,420534,"D","10/29/2012 00:00:00",85,"M","Outside/Open Areas",999999
201210,29,0,19904,420534,"D","10/29/2012 00:00:00",89,"M","Outside/Open Areas",999999
201210,29,0,19905,420534,"D","10/29/2012 00:00:00",13,"F","Outside/Open Areas",999999
201210,29,0,19889,420534,"D","10/29/2012 00:00:00",61,"M","Permanent Home",999999
201207,2,0,18675,389123,"D","07/02/2012 00:00:00",57,"F","Permanent Home",999999
201207,3,0,18676,389123,"D","07/03/2012 00:00:00",71,"F","Permanent Home",999999
201207,21,0,18339,389375,"D","07/21/2012 00:00:00",25,"M","In Water",999999
201207,21,0,18340,389375,"D","07/21/2012 00:00:00",49,"M","In Water",999999
201207,5,0,18348,389694,"D","07/05/2012 00:00:00",10,"F","In Water",999999
201207,5,0,18349,389694,"D","07/05/2012 00:00:00",50,"F","In Water",999999
201208,3,0,18353,389907,"D","08/03/2012 00:00:00",1,"F","Vehicle/Towed Trailer",999999
201208,6,0,18350,389976,"D","08/06/2012 00:00:00",2,"M","Vehicle/Towed Trailer",999999
201206,25,0,18372,390146,"D","06/25/2012 00:00:00",0,"M","Vehicle/Towed Trailer",999999
201206,20,0,18395,390147,"I","06/20/2012 00:00:00",56,"M","Vehicle/Towed Trailer",999999
201206,20,0,18396,390147,"I","06/20/2012 00:00:00",57,"F","Vehicle/Towed Trailer",999999
201206,20,0,18397,390147,"I","06/20/2012 00:00:00",24,"F","Vehicle/Towed Trailer",999999
201208,3,0,18359,390148,"D","08/03/2012 00:00:00",38,"M","Outside/Open Areas",999999
201208,10,0,18459,390429,"D","08/10/2012 00:00:00",37,"M","In Water",999999
201208,10,0,18460,390429,"D","08/10/2012 00:00:00",21,"M","In Water",999999
201206,26,0,18365,390432,"D","06/26/2012 00:00:00",42,"M","Outside/Open Areas",999999
201206,8,0,18525,390571,"D","06/08/2012 00:00:00",51,"M","Boating",999999
201208,5,0,18868,390876,"D","08/05/2012 00:00:00",50,"M","In Water",999999
201206,4,0,18376,390929,"D","06/04/2012 00:00:00",43,"M","In Water",999999
201206,29,0,18445,391359,"D","06/29/2012 00:00:00",70,"F","Permanent Structure",999999
201208,16,0,18930,391756,"D","08/16/2012 00:00:00",55,"M","Permanent Home",999999
201206,10,0,18403,392165,"D","06/10/2012 00:00:00",24,"M","Outside/Open Areas",999999
201206,14,0,18402,392173,"D","06/14/2012 00:00:00",28,"M","In Water",999999
201207,29,0,18405,392277,"D","07/29/2012 00:00:00",2,"M","Outside/Open Areas",999999
201207,5,0,18809,392836,"D","07/05/2012 00:00:00",64,"M","Permanent Home",999999
201206,18,0,20846,393032,"D","06/18/2012 00:00:00",66,"F","Outside/Open Areas",999999
201206,21,0,20845,393032,"D","06/21/2012 00:00:00",60,"M","Permanent Home",999999
201207,3,0,18421,393064,"D","07/03/2012 00:00:00",66,"F","Mobile/Trailer Home",999999
201207,3,0,18422,393064,"D","07/03/2012 00:00:00",73,"M","Mobile/Trailer Home",999999
201207,7,0,18420,393064,"D","07/07/2012 00:00:00",51,"M","Outside/Open Areas",999999
201206,29,0,18500,393344,"I","06/29/2012 00:00:00",NA,"","Vehicle/Towed Trailer",999999
201206,30,0,18519,393653,"D","06/30/2012 00:00:00",2,"M","Camping",999999
201206,30,0,18520,393653,"D","06/30/2012 00:00:00",7,"M","Camping",999999
201207,11,0,18425,393720,"D","07/11/2012 00:00:00",54,"M","Permanent Structure",999999
201206,6,0,18493,394064,"I","07/06/2012 00:00:00",69,"M","Mobile/Trailer Home",999999
201206,29,0,18480,394196,"D","06/29/2012 00:00:00",NA,"M","Unknown",999999
201206,29,0,18481,394237,"D","06/29/2012 00:00:00",NA,"F","Unknown",999999
201206,29,0,18478,394491,"D","06/29/2012 00:00:00",90,"F","Permanent Home",999999
201206,29,0,18477,394494,"D","06/29/2012 00:00:00",NA,"","Unknown",999999
201208,24,0,18634,394519,"I","08/24/2012 00:00:00",31,"M","Permanent Home",999999
201206,18,0,18431,394630,"D","06/18/2012 00:00:00",31,"M","In Water",999999
201206,25,0,18432,394637,"D","06/25/2012 00:00:00",39,"M","Outside/Open Areas",999999
201206,1,0,18497,394847,"I","07/01/2012 00:00:00",71,"F","Permanent Home",999999
201206,1,0,18496,394851,"I","07/01/2012 00:00:00",38,"M","Outside/Open Areas",999999
201206,1,0,18498,394941,"I","07/01/2012 00:00:00",65,"M","Outside/Open Areas",999999
201207,13,0,18448,394984,"D","07/13/2012 00:00:00",38,"M","Vehicle/Towed Trailer",999999
201206,24,0,18602,395017,"D","06/24/2012 00:00:00",71,"M","In Water",999999
201207,4,0,18453,395053,"D","07/04/2012 00:00:00",60,"F","Outside/Open Areas",999999
201206,2,0,18501,395146,"D","07/02/2012 00:00:00",54,"M","Vehicle/Towed Trailer",999999
201206,16,0,18463,395354,"D","06/16/2012 00:00:00",56,"M","In Water",999999
201206,27,0,18466,395367,"D","06/27/2012 00:00:00",41,"F","In Water",999999
201206,24,0,18474,395426,"D","06/24/2012 00:00:00",23,"F","Vehicle/Towed Trailer",999999
201206,27,0,18470,395463,"D","06/27/2012 00:00:00",46,"M","Unknown",999999
201206,26,0,18508,395479,"D","06/26/2012 00:00:00",60,"M","Vehicle/Towed Trailer",999999
201206,30,0,18516,396410,"D","06/30/2012 00:00:00",48,"M","Boating",999999
201207,14,0,18511,396492,"D","07/14/2012 00:00:00",65,"M","Outside/Open Areas",999999
201207,1,0,19174,396652,"D","07/01/2012 00:00:00",76,"F","Outside/Open Areas",999999
201207,5,0,19173,396652,"D","07/05/2012 00:00:00",71,"F","Permanent Home",999999
201206,24,0,18526,397105,"D","06/24/2012 00:00:00",64,"M","Permanent Home",999999
201207,13,0,18552,397290,"D","07/13/2012 00:00:00",52,"M","Under Tree",999999
201207,9,0,18626,397595,"D","07/09/2012 00:00:00",58,"F","Permanent Home",999999
201207,5,0,18627,397596,"D","07/05/2012 00:00:00",68,"F","Permanent Home",999999
201207,4,0,18628,397596,"D","07/04/2012 00:00:00",91,"M","Permanent Home",999999
201207,5,0,18612,397921,"D","07/05/2012 00:00:00",74,"M","Permanent Home",999999
201207,9,0,18638,397924,"D","07/09/2012 00:00:00",52,"F","Unknown",999999
201206,10,0,18559,398156,"D","06/10/2013 00:00:00",NA,"","In Water",999999
201207,31,0,18560,398206,"D","07/31/2012 00:00:00",NA,"M","Permanent Home",999999
201207,31,0,18561,398206,"D","07/31/2012 00:00:00",NA,"F","Permanent Home",999999
201209,7,0,18566,399038,"D","09/07/2012 00:00:00",73,"M","Mobile/Trailer Home",999999
201209,7,0,18567,399038,"D","09/07/2012 00:00:00",70,"F","Mobile/Trailer Home",999999
201209,7,0,18568,399038,"D","09/07/2012 00:00:00",0,"F","Mobile/Trailer Home",999999
201209,7,0,18565,399042,"D","09/07/2012 00:00:00",70,"M","Vehicle/Towed Trailer",999999
201206,30,0,18569,399447,"D","06/30/2012 00:00:00",80,"M","Permanent Home",999999
201206,30,0,18570,399447,"D","06/30/2012 00:00:00",74,"F","Permanent Home",999999
201206,24,0,18571,399631,"D","06/24/2012 00:00:00",NA,"M","In Water",999999
201207,21,0,18572,399640,"D","07/21/2012 00:00:00",17,"M","In Water",999999
201209,10,0,18573,399646,"D","09/10/2012 00:00:00",57,"M","In Water",999999
201207,7,0,18574,399759,"D","07/07/2012 00:00:00",64,"M","Mobile/Trailer Home",999999
201207,6,0,18592,399764,"D","07/06/2012 00:00:00",72,"F","Permanent Home",999999
201207,7,0,18591,399764,"D","07/07/2012 00:00:00",93,"F","Permanent Structure",999999
201207,1,0,18577,399771,"D","07/01/2012 00:00:00",83,"F","Permanent Home",999999
201207,5,0,18578,399771,"D","07/05/2012 00:00:00",84,"F","Permanent Home",999999
201207,5,0,18579,399771,"D","07/05/2012 00:00:00",76,"F","Permanent Home",999999
201207,6,0,18580,399771,"D","07/06/2012 00:00:00",75,"F","Permanent Home",999999
201207,6,0,18581,399771,"D","07/06/2012 00:00:00",62,"F","Permanent Home",999999
201207,6,0,18582,399771,"D","07/06/2012 00:00:00",8,"F","Permanent Home",999999
201207,6,0,18583,399771,"D","07/06/2012 00:00:00",72,"M","Permanent Home",999999
201207,7,0,18584,399771,"D","07/07/2012 00:00:00",70,"M","Permanent Home",999999
201207,7,0,18587,399771,"D","07/07/2012 00:00:00",72,"M","Permanent Home",999999
201207,8,0,18588,399771,"D","07/08/2012 00:00:00",71,"M","Permanent Home",999999
201207,8,0,18589,399771,"D","07/08/2012 00:00:00",65,"M","Permanent Home",999999
201207,8,0,18590,399771,"D","07/08/2012 00:00:00",72,"M","Permanent Home",999999
201207,7,0,18585,399771,"D","07/07/2012 00:00:00",43,"M","Permanent Structure",999999
201207,7,0,18586,399771,"D","07/07/2012 00:00:00",43,"M","Permanent Structure",999999
201207,10,0,18593,399779,"D","07/10/2012 00:00:00",76,"M","Permanent Home",999999
201207,17,0,18594,399907,"D","07/17/2012 00:00:00",62,"M","Permanent Structure",999999
201207,17,0,18598,399933,"D","07/17/2012 00:00:00",89,"M","Permanent Home",999999
201207,17,0,18596,399934,"D","07/17/2012 00:00:00",89,"M","Permanent Home",999999
201207,17,0,18597,399935,"D","07/17/2012 00:00:00",89,"M","Permanent Home",999999
201207,16,0,18599,400154,"D","07/16/2012 00:00:00",40,"M","Outside/Open Areas",999999
201207,23,0,18617,400569,"D","07/23/2012 00:00:00",71,"M","Under Tree",999999
201207,2,0,18840,400745,"D","07/02/2012 00:00:00",49,"M","Boating",999999
201208,22,0,18619,400919,"D","08/22/2012 00:00:00",17,"M","Outside/Open Areas",999999
201207,5,0,18621,401041,"D","07/05/2012 00:00:00",60,"M","Permanent Home",999999
201207,6,0,18622,401041,"D","07/06/2012 00:00:00",62,"F","Permanent Home",999999
201207,2,0,18620,401041,"D","07/02/2012 00:00:00",51,"F","Permanent Structure",999999
201207,1,0,18623,401043,"D","07/01/2012 00:00:00",72,"M","Outside/Open Areas",999999
201207,27,0,18625,401109,"D","07/27/2012 00:00:00",33,"M","Outside/Open Areas",999999
201207,26,0,18624,401109,"D","07/26/2012 00:00:00",64,"F","Permanent Structure",999999
201209,16,0,18633,401247,"D","09/16/2012 00:00:00",66,"M","In Water",999999
201207,7,0,18661,401316,"D","07/07/2012 00:00:00",58,"M","Heavy Equipment/Construction",999999
201207,7,0,18662,401316,"D","07/07/2012 00:00:00",50,"M","Heavy Equipment/Construction",999999
201208,3,0,18648,401680,"I","08/03/2012 00:00:00",36,"M","Boating",999999
201209,11,0,18925,402190,"D","09/11/2012 00:00:00",31,"M","Outside/Open Areas",999999
201207,0,0,18845,402331,"D","",89,"F","Unknown",999999
201207,0,0,18846,402331,"D","",64,"M","Unknown",999999
201207,0,0,18847,402331,"D","",52,"F","Unknown",999999
201207,0,0,18848,402384,"D","",76,"M","Unknown",999999
201207,0,0,18849,402384,"D","",56,"M","Unknown",999999
201207,0,0,18850,402384,"D","",77,"F","Unknown",999999
201207,0,0,18851,402384,"D","",67,"F","Unknown",999999
201207,0,0,18852,402384,"D","",57,"F","Unknown",999999
201207,0,0,18853,402384,"D","",61,"M","Unknown",999999
201207,0,0,18854,402384,"D","",NA,"M","Unknown",999999
201207,20,0,18640,402421,"D","07/20/2012 00:00:00",22,"M","Boating",999999
201207,20,0,18641,402421,"D","07/20/2012 00:00:00",NA,"M","Boating",999999
201207,20,0,18642,402422,"D","07/20/2012 00:00:00",22,"M","Boating",999999
201207,20,0,18643,402422,"D","07/20/2012 00:00:00",NA,"M","Boating",999999
201206,24,0,18644,402449,"D","06/24/2012 00:00:00",51,"M","In Water",999999
201207,3,0,18645,402473,"D","07/03/2012 00:00:00",60,"M","Under Tree",999999
201208,4,0,18650,402885,"D","08/04/2012 00:00:00",3,"M","Vehicle/Towed Trailer",999999
201208,3,0,18649,402886,"D","08/03/2012 00:00:00",2,"M","Vehicle/Towed Trailer",999999
201207,20,0,18671,403086,"D","07/20/2012 00:00:00",3,"M","Vehicle/Towed Trailer",999999
201207,7,0,18666,403087,"D","07/07/2012 00:00:00",43,"M","Boating",999999
201207,7,0,18667,403087,"D","07/07/2012 00:00:00",55,"M","Boating",999999
201207,1,0,18664,403089,"D","07/01/2012 00:00:00",15,"M","In Water",999999
201207,1,0,18665,403089,"D","07/01/2012 00:00:00",17,"M","In Water",999999
201207,8,0,18669,403213,"D","07/08/2012 00:00:00",48,"F","Outside/Open Areas",999999
201207,21,0,18672,403653,"D","07/21/2012 00:00:00",24,"M","Under Tree",999999
201207,7,0,18673,403655,"I","07/07/2012 00:00:00",12,"M","In Water",999999
201207,7,0,18674,403655,"I","07/07/2012 00:00:00",8,"M","In Water",999999
201207,7,0,18677,403704,"D","07/07/2012 00:00:00",86,"M","Permanent Home",999999
201207,9,0,18678,403704,"D","07/09/2012 00:00:00",90,"M","Permanent Home",999999
201207,9,0,18679,403704,"D","07/09/2012 00:00:00",90,"F","Permanent Home",999999
201207,6,0,18680,403711,"D","07/06/2012 00:00:00",62,"M","Permanent Home",999999
201207,6,0,18681,403711,"D","07/06/2012 00:00:00",53,"M","Permanent Home",999999
201207,8,0,18682,403711,"D","07/08/2012 00:00:00",80,"F","Permanent Home",999999
201207,11,0,18683,403711,"D","07/11/2012 00:00:00",78,"F","Permanent Home",999999
201207,12,0,18684,403711,"D","07/12/2012 00:00:00",58,"M","Permanent Home",999999
201207,18,0,18831,403712,"D","07/18/2012 00:00:00",77,"M","Permanent Home",999999
201207,27,0,18686,403713,"D","07/27/2012 00:00:00",51,"M","Permanent Home",999999
201207,26,0,18837,403775,"I","07/26/2012 00:00:00",61,"M","Outside/Open Areas",999999
201208,2,0,18688,404007,"D","08/02/2012 00:00:00",3,"M","Vehicle/Towed Trailer",999999
201208,2,0,18689,404007,"D","08/02/2012 00:00:00",2,"F","Vehicle/Towed Trailer",999999
201207,6,0,18790,404050,"D","07/06/2012 00:00:00",38,"M","Unknown",999999
201207,4,0,18782,404050,"D","07/04/2012 00:00:00",56,"M","Permanent Home",999999
201207,5,0,18783,404050,"D","07/05/2012 00:00:00",48,"M","Permanent Home",999999
201207,5,0,18784,404050,"D","07/05/2012 00:00:00",61,"F","Permanent Home",999999
201207,5,0,18785,404050,"D","07/05/2012 00:00:00",59,"M","Permanent Home",999999
201207,5,0,18786,404050,"D","07/05/2012 00:00:00",91,"F","Permanent Home",999999
201207,5,0,18787,404050,"D","07/05/2012 00:00:00",58,"M","Permanent Home",999999
201207,6,0,18788,404050,"D","07/06/2012 00:00:00",65,"F","Permanent Home",999999
201207,6,0,18789,404050,"D","07/06/2012 00:00:00",53,"M","Permanent Home",999999
201207,6,0,18791,404050,"D","07/06/2012 00:00:00",46,"F","Permanent Home",999999
201207,7,0,18792,404050,"D","07/07/2012 00:00:00",100,"F","Permanent Home",999999
201207,7,0,18793,404050,"D","07/07/2012 00:00:00",89,"F","Permanent Home",999999
201207,7,0,18794,404050,"D","07/07/2012 00:00:00",56,"F","Permanent Home",999999
201207,7,0,18795,404050,"D","07/07/2012 00:00:00",53,"F","Permanent Home",999999
201207,7,0,18796,404050,"D","07/07/2012 00:00:00",79,"F","Permanent Home",999999
201207,7,0,18797,404050,"D","07/07/2012 00:00:00",81,"M","Permanent Home",999999
201207,7,0,18798,404050,"D","07/07/2012 00:00:00",48,"M","Permanent Home",999999
201207,8,0,18799,404050,"D","07/08/2012 00:00:00",55,"M","Permanent Home",999999
201207,9,0,18800,404050,"D","07/09/2012 00:00:00",79,"F","Permanent Home",999999
201207,10,0,18801,404050,"D","07/10/2012 00:00:00",70,"M","Permanent Home",999999
201207,10,0,18802,404050,"D","07/10/2012 00:00:00",57,"M","Permanent Home",999999
201207,10,0,18803,404050,"D","07/10/2012 00:00:00",73,"M","Permanent Home",999999
201207,11,0,18804,404050,"D","07/11/2012 00:00:00",68,"M","Permanent Home",999999
201207,4,0,18805,404050,"I","07/04/2012 00:00:00",69,"M","Vehicle/Towed Trailer",999999
201207,4,0,18806,404050,"I","07/04/2012 00:00:00",70,"F","Vehicle/Towed Trailer",999999
201207,18,0,18827,404138,"D","07/18/2012 00:00:00",50,"M","Permanent Home",999999
201207,18,0,18828,404138,"D","07/18/2012 00:00:00",69,"F","Permanent Home",999999
201207,18,0,18829,404138,"D","07/18/2012 00:00:00",60,"M","Permanent Home",999999
201207,25,0,18826,404139,"D","07/25/2012 00:00:00",64,"M","Permanent Home",999999
201207,1,0,18690,404467,"I","07/01/2012 00:00:00",57,"M","Unknown",999999
201208,7,0,18692,404476,"D","08/07/2012 00:00:00",0,"M","Vehicle/Towed Trailer",999999
201207,6,0,20850,404559,"D","07/06/2012 00:00:00",NA,"M","Permanent Home",999999
201207,7,0,20851,404559,"D","07/07/2012 00:00:00",NA,"F","Permanent Home",999999
201207,6,0,20852,404561,"D","07/06/2012 00:00:00",37,"M","Permanent Home",999999
201207,5,0,20855,404564,"I","07/05/2012 00:00:00",83,"F","Permanent Home",999999
201207,8,0,20856,404564,"I","07/08/2012 00:00:00",NA,"M","Permanent Home",999999
201207,10,0,20857,404564,"I","07/10/2012 00:00:00",NA,"M","Permanent Home",999999
201207,5,0,20853,404572,"D","07/05/2012 00:00:00",49,"F","Permanent Home",999999
201207,6,0,20854,404572,"D","07/06/2012 00:00:00",42,"M","Permanent Home",999999
201207,5,0,20858,404573,"I","07/05/2012 00:00:00",NA,"M","Other",999999
201207,15,0,20859,404584,"I","07/15/2012 00:00:00",NA,"M","Permanent Home",999999
201207,7,0,18706,404671,"D","07/07/2012 00:00:00",28,"F","Vehicle/Towed Trailer",999999
201207,8,0,18707,404748,"D","07/08/2012 00:00:00",15,"M","In Water",999999
201207,30,0,18735,404755,"D","07/30/2012 00:00:00",12,"F","In Water",999999
201205,24,0,18807,404832,"D","05/24/2012 00:00:00",15,"F","In Water",999999
201207,2,0,18889,405016,"D","07/02/2012 00:00:00",85,"F","Permanent Home",999999
201207,2,0,18890,405016,"D","07/02/2012 00:00:00",84,"F","Permanent Home",999999
201207,2,0,18891,405016,"D","07/02/2012 00:00:00",72,"M","Permanent Home",999999
